,Name,Platform,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Rating,Has_Score,Has_Rating,Age,Grouped_Publisher
5147,Alone in the Dark: The New Nightmare,PS,Adventure,Infogrames,0.09,0.06,0.0,0.01,0.16,77.0,15.0,81.0,40.0,M,True,True,20.0,Très petit
5148,Backyard Baseball,GC,Sports,Infogrames,0.1,0.03,0.0,0.0,0.13,70.0,4.0,94.0,5.0,E,True,True,18.0,Très petit
5149,Looney Tunes: Sheep Raider,PS,Platform,Infogrames,0.07,0.05,0.0,0.01,0.12,72.0,12.0,88.0,25.0,E,True,True,20.0,Très petit
5150,NASCAR: Dirt to Daytona,GC,Racing,Infogrames,0.07,0.02,0.0,0.0,0.09,85.0,8.0,73.0,7.0,E,True,True,19.0,Très petit
5151,Hogs of War,PS,Strategy,Infogrames,0.01,0.01,0.0,0.0,0.02,62.0,10.0,87.0,32.0,T,True,True,21.0,Très petit
5152,Rune Factory 4,3DS,Role-Playing,Xseed Games,0.33,0.0,0.21,0.04,0.58,78.0,33.0,82.0,124.0,E10+,True,True,9.0,Mineur ou indépendant
5153,Valhalla Knights 3,PSV,Role-Playing,Xseed Games,0.04,0.01,0.12,0.01,0.18,48.0,19.0,68.0,56.0,M,True,True,8.0,Mineur ou indépendant
5154,Earth Defense Force 2: Invaders from Planet Space,PSV,Action,Xseed Games,0.02,0.0,0.04,0.01,0.08,72.0,20.0,85.0,22.0,T,True,True,7.0,Mineur ou indépendant
5155,Earth Defense Force 4.1: The Shadow of New Despair,PS4,Shooter,Xseed Games,0.04,0.02,0.0,0.01,0.07,64.0,40.0,79.0,52.0,M,True,True,6.0,Mineur ou indépendant
5156,BlazBlue: Calamity Trigger,PS3,Fighting,PQube,0.36,0.1,0.06,0.06,0.57,87.0,50.0,84.0,112.0,T,True,True,12.0,Très petit
5157,BlazBlue: Continuum Shift,PS3,Fighting,PQube,0.21,0.07,0.09,0.04,0.41,87.0,29.0,80.0,65.0,T,True,True,11.0,Très petit
5158,BlazBlue: Calamity Trigger,X360,Fighting,PQube,0.21,0.08,0.04,0.03,0.36,86.0,51.0,85.0,70.0,T,True,True,12.0,Très petit
5159,BlazBlue: Continuum Shift,X360,Fighting,PQube,0.23,0.04,0.02,0.02,0.31,85.0,32.0,87.0,26.0,T,True,True,11.0,Très petit
5160,Arcana Heart 3,PS3,Fighting,PQube,0.04,0.04,0.1,0.02,0.2,73.0,10.0,75.0,27.0,T,True,True,10.0,Très petit
5161,BlazBlue: Chrono Phantasma Extend,PS4,Action,PQube,0.07,0.03,0.02,0.02,0.15,80.0,10.0,77.0,31.0,T,True,True,6.0,Très petit
5162,Valkyrie Drive: Bhikkhuni,PSV,Action,PQube,0.0,0.05,0.08,0.01,0.14,72.0,7.0,84.0,14.0,M,True,True,6.0,Très petit
5163,BlazBlue: Continuum Shift II,PSP,Fighting,PQube,0.03,0.02,0.07,0.01,0.13,77.0,8.0,68.0,10.0,T,True,True,10.0,Très petit
5164,Steins;Gate 0,PSV,Adventure,PQube,0.0,0.06,0.05,0.02,0.13,86.0,8.0,89.0,27.0,M,True,True,6.0,Très petit
5165,Gladiator Begins,PSP,Action,PQube,0.05,0.01,0.05,0.01,0.12,59.0,9.0,80.0,14.0,M,True,True,11.0,Très petit
5166,BlazBlue Central Fiction,PS4,Fighting,PQube,0.06,0.0,0.04,0.01,0.11,85.0,21.0,77.0,42.0,T,True,True,5.0,Très petit
5167,BlazBlue: Calamity Trigger Portable,PSP,Fighting,PQube,0.07,0.01,0.03,0.01,0.11,82.0,14.0,78.0,18.0,T,True,True,11.0,Très petit
5168,Fate/Extella: The Umbral Star,PS4,Action,PQube,0.0,0.0,0.11,0.0,0.11,66.0,26.0,77.0,14.0,T,True,True,5.0,Très petit
5169,Blazblue: Continuum Shift Extend,PSV,Fighting,PQube,0.03,0.05,0.02,0.02,0.11,83.0,28.0,75.0,97.0,T,True,True,10.0,Très petit
5170,BlazBlue: Continuum Shift II,3DS,Fighting,PQube,0.05,0.01,0.04,0.01,0.11,64.0,14.0,61.0,19.0,T,True,True,10.0,Très petit
5171,Steins;Gate,PSV,Adventure,PQube,0.04,0.04,0.0,0.02,0.1,83.0,16.0,92.0,87.0,M,True,True,8.0,Très petit
5172,Blazblue: Continuum Shift Extend,PS3,Fighting,PQube,0.0,0.0,0.09,0.0,0.09,73.0,6.0,75.0,27.0,T,True,True,10.0,Très petit
5173,Root Letter,PSV,Adventure,PQube,0.0,0.04,0.02,0.01,0.07,78.0,6.0,77.0,9.0,M,True,True,5.0,Très petit
5174,Steins;Gate,PS3,Adventure,PQube,0.01,0.02,0.02,0.01,0.06,83.0,8.0,87.0,51.0,M,True,True,9.0,Très petit
5175,Steins;Gate 0,PS4,Adventure,PQube,0.0,0.0,0.05,0.0,0.05,81.0,19.0,83.0,35.0,M,True,True,6.0,Très petit
5176,Castle of Shikigami III,Wii,Shooter,PQube,0.04,0.0,0.0,0.0,0.04,67.0,9.0,76.0,9.0,T,True,True,14.0,Très petit
5177,Guilty Gear XX Accent Core Plus,Wii,Fighting,PQube,0.01,0.02,0.0,0.0,0.03,76.0,10.0,73.0,9.0,T,True,True,12.0,Très petit
5178,Aegis of Earth: Protonovus Assault,PS4,Action,PQube,0.02,0.0,0.0,0.01,0.03,57.0,11.0,78.0,9.0,T,True,True,5.0,Très petit
5179,Defiance,X360,Shooter,Trion Worlds,0.38,0.14,0.0,0.05,0.57,60.0,27.0,72.0,249.0,M,True,True,8.0,Mineur ou indépendant
5180,Defiance,PS3,Shooter,Trion Worlds,0.19,0.1,0.0,0.06,0.35,59.0,21.0,69.0,145.0,M,True,True,8.0,Mineur ou indépendant
5181,Harvest Moon: The Tale of Two Towns,DS,Simulation,Natsume,0.26,0.05,0.22,0.03,0.56,68.0,6.0,75.0,13.0,E,True,True,11.0,Très petit
5182,Harvest Moon: Save the Homeland,PS2,Simulation,Natsume,0.19,0.15,0.0,0.05,0.4,76.0,14.0,88.0,72.0,E,True,True,20.0,Très petit
5183,Puzzle de Harvest Moon,DS,Puzzle,Natsume,0.12,0.0,0.0,0.01,0.13,41.0,5.0,63.0,4.0,E,True,True,14.0,Très petit
5184,MetropolisMania,PS2,Strategy,Natsume,0.04,0.03,0.0,0.01,0.09,63.0,5.0,71.0,16.0,T,True,True,20.0,Très petit
5185,Freedom Wings,DS,Simulation,Natsume,0.02,0.0,0.0,0.0,0.02,46.0,7.0,77.0,6.0,E10+,True,True,15.0,Très petit
5186,Ruff Trigger: The Vanocore Conspiracy,PS2,Platform,Natsume,0.01,0.01,0.0,0.0,0.02,57.0,8.0,70.0,7.0,E10+,True,True,15.0,Très petit
5187,Archer Macleans Mercury,PSP,Puzzle,Ignition Entertainment,0.17,0.24,0.0,0.14,0.56,75.0,39.0,66.0,21.0,E,True,True,16.0,Très petit
5188,World of Outlaws: Sprint Cars 2002,PS2,Racing,Ignition Entertainment,0.23,0.18,0.0,0.06,0.48,80.0,10.0,91.0,10.0,E,True,True,19.0,Très petit
5189,NeoGeo Battle Coliseum,PS2,Fighting,Ignition Entertainment,0.16,0.13,0.0,0.04,0.33,66.0,21.0,88.0,6.0,T,True,True,16.0,Très petit
5190,El Shaddai: Ascension of the Metatron,PS3,Action,Ignition Entertainment,0.11,0.06,0.08,0.03,0.28,78.0,46.0,75.0,40.0,T,True,True,10.0,Très petit
5191,King of Fighters: Maximum Impact,PS2,Fighting,Ignition Entertainment,0.13,0.1,0.0,0.03,0.26,64.0,45.0,69.0,12.0,T,True,True,17.0,Très petit
5192,Blue Dragon Plus,DS,Role-Playing,Ignition Entertainment,0.12,0.03,0.05,0.01,0.21,69.0,46.0,65.0,15.0,E,True,True,13.0,Très petit
5193,The King of Fighters Collection: The Orochi Saga,PS2,Fighting,Ignition Entertainment,0.1,0.08,0.0,0.03,0.2,67.0,14.0,85.0,4.0,T,True,True,15.0,Très petit
5194,The King of Fighters XI,PS2,Fighting,Ignition Entertainment,0.07,0.06,0.04,0.02,0.19,75.0,30.0,85.0,15.0,T,True,True,15.0,Très petit
5195,Mercury Meltdown Revolution,Wii,Action,Ignition Entertainment,0.16,0.0,0.0,0.01,0.17,77.0,41.0,74.0,16.0,E,True,True,14.0,Très petit
5196,Zoo Keeper,DS,Puzzle,Ignition Entertainment,0.1,0.01,0.05,0.01,0.17,74.0,40.0,75.0,13.0,E,True,True,17.0,Très petit
5197,El Shaddai: Ascension of the Metatron,X360,Action,Ignition Entertainment,0.07,0.05,0.03,0.01,0.16,75.0,44.0,70.0,47.0,T,True,True,10.0,Très petit
5198,The King of Fighters XII,PS3,Fighting,Ignition Entertainment,0.11,0.01,0.03,0.01,0.16,57.0,48.0,53.0,46.0,T,True,True,12.0,Très petit
5199,Metal Slug Anthology,Wii,Shooter,Ignition Entertainment,0.12,0.01,0.0,0.01,0.14,73.0,38.0,80.0,22.0,T,True,True,15.0,Très petit
5200,Metal Slug 7,DS,Shooter,Ignition Entertainment,0.12,0.0,0.01,0.01,0.14,70.0,38.0,74.0,14.0,T,True,True,13.0,Très petit
5201,The King of Fighters 98 Ultimate Match,PS2,Fighting,Ignition Entertainment,0.04,0.03,0.03,0.01,0.12,73.0,11.0,87.0,18.0,T,True,True,13.0,Très petit
5202,The King of Fighters XII,X360,Fighting,Ignition Entertainment,0.09,0.0,0.01,0.01,0.11,63.0,57.0,42.0,33.0,T,True,True,12.0,Très petit
5203,The King of Fighters 2000/2001,PS2,Fighting,Ignition Entertainment,0.05,0.04,0.0,0.01,0.11,71.0,31.0,86.0,17.0,T,True,True,18.0,Très petit
5204,Metal Slug 3,X,Shooter,Ignition Entertainment,0.08,0.02,0.0,0.0,0.1,76.0,56.0,51.0,15.0,T,True,True,17.0,Très petit
5205,SNK vs. Capcom Card Fighters DS,DS,Strategy,Ignition Entertainment,0.09,0.0,0.0,0.01,0.1,48.0,19.0,53.0,7.0,T,True,True,15.0,Très petit
5206,Metal Slug Advance,GBA,Shooter,Ignition Entertainment,0.06,0.02,0.0,0.0,0.08,79.0,32.0,83.0,14.0,T,True,True,17.0,Très petit
5207,The King of Fighters 2006,PS2,Fighting,Ignition Entertainment,0.01,0.01,0.05,0.0,0.08,66.0,23.0,86.0,17.0,T,True,True,15.0,Très petit
5208,The King of Fighters Collection: The Orochi Saga,PSP,Fighting,Ignition Entertainment,0.07,0.0,0.0,0.0,0.07,61.0,16.0,70.0,9.0,T,True,True,13.0,Très petit
5209,SNK Arcade Classics Vol. 1,Wii,Misc,Ignition Entertainment,0.06,0.0,0.0,0.0,0.07,73.0,18.0,80.0,4.0,T,True,True,13.0,Très petit
5210,PoPoLoCrois,PSP,Role-Playing,Ignition Entertainment,0.05,0.0,0.0,0.0,0.06,66.0,41.0,74.0,17.0,E,True,True,16.0,Très petit
5211,Vampire Rain: Altered Species,PS3,Action,Ignition Entertainment,0.05,0.0,0.0,0.0,0.06,30.0,15.0,35.0,36.0,M,True,True,13.0,Très petit
5212,Samurai Shodown Anthology,Wii,Fighting,Ignition Entertainment,0.05,0.0,0.0,0.0,0.06,74.0,6.0,82.0,5.0,T,True,True,13.0,Très petit
5213,Metal Slug Anthology,PSP,Shooter,Ignition Entertainment,0.02,0.0,0.02,0.01,0.05,78.0,26.0,75.0,26.0,T,True,True,14.0,Très petit
5214,Fatal Fury: Battle Archives Volume 1,PS2,Fighting,Ignition Entertainment,0.02,0.01,0.0,0.0,0.04,68.0,22.0,83.0,4.0,T,True,True,15.0,Très petit
5215,Teenage Zombies: Invasion of the Alien Brain Thingys,DS,Adventure,Ignition Entertainment,0.03,0.0,0.0,0.0,0.04,67.0,30.0,82.0,29.0,E10+,True,True,13.0,Très petit
5216,George of the Jungle and the Search for the Secret,Wii,Platform,Ignition Entertainment,0.02,0.0,0.0,0.0,0.02,35.0,10.0,40.0,6.0,E,True,True,13.0,Très petit
5217,Metal Slug Anthology,PS2,Shooter,Ignition Entertainment,0.0,0.0,0.01,0.0,0.01,80.0,20.0,81.0,16.0,T,True,True,14.0,Très petit
5218,Lunar: Silver Star Story Complete,PS,Role-Playing,Kadokawa Shoten,0.27,0.18,0.06,0.04,0.55,78.0,15.0,91.0,36.0,T,True,True,23.0,Mineur ou indépendant
5219,Lunar 2: Eternal Blue Complete,PS,Role-Playing,Kadokawa Shoten,0.19,0.13,0.0,0.02,0.35,86.0,12.0,90.0,38.0,T,True,True,22.0,Mineur ou indépendant
5220,Rock Band 4,XOne,Misc,Harmonix Music Systems,0.44,0.04,0.0,0.06,0.54,79.0,27.0,64.0,54.0,T,True,True,6.0,Mineur ou indépendant
5221,Rock Band 4,PS4,Misc,Harmonix Music Systems,0.28,0.05,0.0,0.07,0.4,78.0,51.0,63.0,88.0,T,True,True,6.0,Mineur ou indépendant
5222,Final Fantasy Chronicles,PS,Role-Playing,Square,0.29,0.2,0.0,0.03,0.52,89.0,15.0,91.0,37.0,T,True,True,20.0,Mineur ou indépendant
5223,Way of the Samurai 3,PS3,Action,Gamebridge,0.18,0.08,0.22,0.04,0.52,58.0,18.0,79.0,22.0,M,True,True,13.0,Mineur ou indépendant
5224,Way of the Samurai 3,X360,Action,Gamebridge,0.12,0.05,0.02,0.02,0.21,55.0,22.0,70.0,17.0,M,True,True,12.0,Mineur ou indépendant
5225,HSX HyperSonic.Xtreme,PS2,Racing,Midas Interactive Entertainment,0.25,0.2,0.0,0.07,0.51,53.0,17.0,84.0,8.0,E,True,True,19.0,Très petit
5226,WinBack: Covert Operations,PS2,Shooter,Midas Interactive Entertainment,0.14,0.11,0.0,0.04,0.29,66.0,11.0,77.0,20.0,T,True,True,21.0,Très petit
5227,Army Men: Sarges Heroes 2,PS2,Shooter,Midas Interactive Entertainment,0.09,0.07,0.0,0.02,0.17,54.0,15.0,46.0,5.0,T,True,True,20.0,Très petit
5228,Strikers 1945,PS,Shooter,Midas Interactive Entertainment,0.07,0.05,0.0,0.01,0.12,63.0,5.0,82.0,6.0,E,True,True,23.0,Très petit
5229,Gadget Racers,PS2,Racing,Midas Interactive Entertainment,0.04,0.03,0.0,0.01,0.08,67.0,10.0,74.0,7.0,E,True,True,21.0,Très petit
5230,Generation of Chaos,PSP,Role-Playing,Midas Interactive Entertainment,0.05,0.0,0.0,0.0,0.06,60.0,29.0,77.0,18.0,T,True,True,16.0,Très petit
5231,Stretch Panic,PS2,Platform,Midas Interactive Entertainment,0.02,0.02,0.0,0.01,0.05,65.0,14.0,78.0,4.0,T,True,True,20.0,Très petit
5232,Tank Beat,DS,Strategy,Midas Interactive Entertainment,0.01,0.01,0.0,0.0,0.02,40.0,12.0,54.0,8.0,E10+,True,True,15.0,Très petit
5233,RPG Maker,PS,Role-Playing,ASCII Entertainment,0.11,0.07,0.29,0.03,0.5,66.0,11.0,82.0,9.0,E,True,True,24.0,Mineur ou indépendant
5234,Pinball Hall of Fame: The Williams Collection,Wii,Misc,System 3 Arcade Software,0.41,0.03,0.0,0.04,0.48,82.0,16.0,88.0,36.0,E10+,True,True,13.0,Mineur ou indépendant
5235,Impossible Mission,DS,Platform,System 3 Arcade Software,0.11,0.0,0.0,0.01,0.12,61.0,8.0,48.0,6.0,E,True,True,14.0,Mineur ou indépendant
5236,Ferrari Challenge Trofeo Pirelli,PS3,Racing,System 3 Arcade Software,0.0,0.03,0.0,0.01,0.04,71.0,37.0,63.0,27.0,E,True,True,13.0,Mineur ou indépendant
5237,Midnight Club: Street Racing,GBA,Racing,Rebellion,0.34,0.13,0.0,0.01,0.48,50.0,5.0,53.0,6.0,E,True,True,20.0,Mineur ou indépendant
5238,Smugglers Run,GBA,Racing,Rebellion,0.01,0.0,0.0,0.0,0.01,41.0,5.0,43.0,12.0,E,True,True,19.0,Mineur ou indépendant
5239,Ford Racing Off Road,Wii,Racing,Xplosiv,0.06,0.39,0.0,0.01,0.47,37.0,5.0,63.0,4.0,E,True,True,13.0,Mineur ou indépendant
5240,Big Mutha Truckers 2,PS2,Racing,Xplosiv,0.1,0.07,0.0,0.03,0.2,51.0,26.0,21.0,9.0,M,True,True,16.0,Mineur ou indépendant
5241,Rygar: The Legendary Adventure,PS2,Action,Wanadoo,0.2,0.15,0.06,0.05,0.46,83.0,30.0,83.0,15.0,T,True,True,19.0,Mineur ou indépendant
5242,Fatal Frame,PS2,Action,Wanadoo,0.07,0.06,0.0,0.02,0.14,74.0,22.0,89.0,73.0,T,True,True,20.0,Mineur ou indépendant
5243,Top Gear RPM Tuning,X,Racing,Wanadoo,0.01,0.0,0.0,0.0,0.02,45.0,10.0,80.0,5.0,T,True,True,16.0,Mineur ou indépendant
5244,Ultimate Beach Soccer,X,Sports,Wanadoo,0.01,0.0,0.0,0.0,0.01,39.0,8.0,68.0,5.0,E,True,True,18.0,Mineur ou indépendant
5245,Curse: The Eye of Isis,X,Adventure,Wanadoo,0.01,0.0,0.0,0.0,0.01,59.0,19.0,60.0,4.0,M,True,True,18.0,Mineur ou indépendant
5246,Delta Force: Black Hawk Down,PS2,Shooter,NovaLogic,0.22,0.17,0.0,0.06,0.46,58.0,25.0,88.0,51.0,T,True,True,16.0,Mineur ou indépendant
5247,Delta Force: Black Hawk Down,X,Shooter,NovaLogic,0.25,0.07,0.0,0.01,0.34,61.0,37.0,66.0,19.0,T,True,True,16.0,Mineur ou indépendant
5248,The Powerpuff Girls: Relish Rampage,PS2,Action,BAM! Entertainment,0.22,0.17,0.0,0.06,0.45,46.0,5.0,68.0,5.0,E,True,True,19.0,Très petit
5249,Reign of Fire,PS2,Shooter,BAM! Entertainment,0.13,0.1,0.0,0.03,0.27,56.0,16.0,70.0,4.0,M,True,True,19.0,Très petit
5250,Riding Spirits,PS2,Racing,BAM! Entertainment,0.13,0.1,0.0,0.03,0.26,59.0,14.0,90.0,17.0,E,True,True,19.0,Très petit
5251,The Powerpuff Girls: Chemical X-Traction,PS,Action,BAM! Entertainment,0.14,0.1,0.0,0.02,0.25,30.0,6.0,63.0,4.0,E,True,True,20.0,Très petit
5252,Wolfenstein 3D,GBA,Shooter,BAM! Entertainment,0.12,0.04,0.0,0.0,0.17,57.0,9.0,60.0,7.0,M,True,True,19.0,Très petit
5253,Driven,PS2,Racing,BAM! Entertainment,0.08,0.06,0.0,0.02,0.15,38.0,10.0,34.0,5.0,T,True,True,20.0,Très petit
5254,Chase: Hollywood Stunt Driver,X,Racing,BAM! Entertainment,0.09,0.03,0.0,0.0,0.12,60.0,14.0,74.0,5.0,T,True,True,19.0,Très petit
5255,Reign of Fire,GC,Shooter,BAM! Entertainment,0.08,0.02,0.0,0.0,0.11,54.0,9.0,59.0,7.0,T,True,True,19.0,Très petit
5256,Broken Sword: The Shadow of the Templars,GBA,Adventure,BAM! Entertainment,0.04,0.02,0.0,0.0,0.06,80.0,17.0,78.0,10.0,T,True,True,19.0,Très petit
5257,Judge Dredd: Dredd Vs Death,PS2,Shooter,BAM! Entertainment,0.01,0.01,0.0,0.0,0.03,52.0,13.0,53.0,9.0,M,True,True,18.0,Très petit
5258,Tetris Axis,3DS,Puzzle,Tetris Online,0.2,0.13,0.06,0.03,0.43,74.0,33.0,68.0,28.0,E,True,True,10.0,Mineur ou indépendant
5259,Colony Wars,PS,Simulation,Psygnosis,0.24,0.16,0.0,0.03,0.42,91.0,12.0,78.0,12.0,E,True,True,24.0,Mineur ou indépendant
5260,WipEout 3,PS,Racing,Psygnosis,0.19,0.13,0.0,0.02,0.34,89.0,14.0,85.0,15.0,E,True,True,22.0,Mineur ou indépendant
5261,Alundra,PS,Role-Playing,Psygnosis,0.13,0.09,0.0,0.01,0.23,86.0,9.0,89.0,42.0,T,True,True,24.0,Mineur ou indépendant
5262,Attack on Titan: Humanity in Chains,3DS,Action,Screenlife,0.0,0.0,0.42,0.0,0.42,46.0,22.0,45.0,34.0,M,True,True,8.0,Mineur ou indépendant
5263,Conception II: Children of the Seven Stars,PSV,Role-Playing,Screenlife,0.1,0.0,0.04,0.04,0.17,62.0,24.0,76.0,118.0,M,True,True,8.0,Mineur ou indépendant
5264,Conception II: Children of the Seven Stars,3DS,Role-Playing,Screenlife,0.09,0.0,0.03,0.01,0.12,62.0,11.0,77.0,44.0,M,True,True,8.0,Mineur ou indépendant
5265,Terraria,PSV,Action,Screenlife,0.0,0.01,0.09,0.0,0.1,85.0,17.0,78.0,112.0,T,True,True,8.0,Mineur ou indépendant
5266,Ragnarok Odyssey,PSV,Role-Playing,GungHo,0.2,0.01,0.16,0.03,0.4,66.0,21.0,78.0,111.0,T,True,True,9.0,Très petit
5267,Lunar: Silver Star Harmony,PSP,Role-Playing,GungHo,0.19,0.0,0.03,0.02,0.24,80.0,26.0,77.0,47.0,T,True,True,12.0,Très petit
5268,Ragnarok DS,DS,Role-Playing,GungHo,0.1,0.0,0.11,0.01,0.22,53.0,19.0,58.0,17.0,E10+,True,True,13.0,Très petit
5269,Mind Zero,PSV,Role-Playing,GungHo,0.05,0.0,0.04,0.02,0.11,59.0,13.0,60.0,72.0,T,True,True,8.0,Très petit
5270,Mimana Iyar Chronicle,PSP,Role-Playing,GungHo,0.07,0.0,0.01,0.01,0.09,45.0,6.0,58.0,8.0,T,True,True,12.0,Très petit
5271,Dokuro,PSV,Action,GungHo,0.0,0.0,0.01,0.0,0.01,76.0,26.0,80.0,18.0,E10+,True,True,9.0,Très petit
5272,Suzuki TT Superbikes,PS2,Racing,Jester Interactive,0.33,0.01,0.0,0.05,0.4,71.0,7.0,85.0,8.0,E,True,True,16.0,Mineur ou indépendant
5273,FunkMaster Flexs Digital Hitz Factory,PS2,Misc,Jester Interactive,0.02,0.01,0.0,0.0,0.04,71.0,6.0,89.0,10.0,E,True,True,18.0,Mineur ou indépendant
5274,Shin Megami Tensei: Devil Survivor Overclocked,3DS,Role-Playing,Ghostlight,0.29,0.01,0.06,0.03,0.39,78.0,27.0,83.0,98.0,T,True,True,10.0,Très petit
5275,Shin Megami Tensei: Nocturne,PS2,Role-Playing,Ghostlight,0.07,0.05,0.25,0.02,0.38,82.0,42.0,88.0,86.0,M,True,True,18.0,Très petit
5276,Shin Megami Tensei: Devil Survivor 2,DS,Role-Playing,Ghostlight,0.16,0.01,0.12,0.01,0.31,79.0,21.0,88.0,45.0,T,True,True,10.0,Très petit
5277,Shadow Hearts: From The New World,PS2,Role-Playing,Ghostlight,0.07,0.06,0.0,0.02,0.14,76.0,42.0,81.0,34.0,T,True,True,16.0,Très petit
5278,Shin Megami Tensei: Digital Devil Saga,PS2,Role-Playing,Ghostlight,0.06,0.05,0.0,0.02,0.13,78.0,42.0,82.0,48.0,M,True,True,17.0,Très petit
5279,Record of Agarest War Zero,PS3,Strategy,Ghostlight,0.09,0.0,0.03,0.01,0.12,50.0,8.0,67.0,38.0,T,True,True,11.0,Très petit
5280,Glory Days 2,DS,Strategy,Ghostlight,0.08,0.0,0.0,0.01,0.09,73.0,28.0,73.0,6.0,E10+,True,True,14.0,Très petit
5281,Shin Megami Tensei: Digital Devil Saga 2,PS2,Role-Playing,Ghostlight,0.04,0.03,0.0,0.01,0.08,82.0,38.0,79.0,38.0,M,True,True,16.0,Très petit
5282,Record of Agarest War,PS3,Role-Playing,Ghostlight,0.0,0.03,0.03,0.01,0.07,67.0,7.0,68.0,34.0,T,True,True,14.0,Très petit
5283,Get Fit with Mel ,PS3,Sports,Black Bean Games,0.15,0.16,0.0,0.07,0.38,73.0,4.0,58.0,4.0,E,True,True,11.0,Très petit
5284,SBK Superbike World Championship,PS3,Racing,Black Bean Games,0.12,0.11,0.0,0.02,0.25,59.0,7.0,61.0,8.0,E10+,True,True,13.0,Très petit
5285,SBK X: Superbike World Championship,PS3,Racing,Black Bean Games,0.05,0.12,0.0,0.04,0.21,73.0,4.0,75.0,4.0,E10+,True,True,11.0,Très petit
5286,SBK Superbike World Championship,X360,Racing,Black Bean Games,0.06,0.14,0.0,0.01,0.21,63.0,17.0,80.0,6.0,E10+,True,True,13.0,Très petit
5287,SBK X: Superbike World Championship,X360,Racing,Black Bean Games,0.1,0.07,0.0,0.02,0.19,74.0,13.0,83.0,8.0,E10+,True,True,11.0,Très petit
5288,Kung-Fu: High Impact,X360,Action,Black Bean Games,0.08,0.05,0.0,0.01,0.13,56.0,18.0,78.0,20.0,T,True,True,10.0,Très petit
5289,WRC: FIA World Rally Championship,X360,Racing,Black Bean Games,0.0,0.1,0.0,0.02,0.12,66.0,24.0,60.0,4.0,E10+,True,True,11.0,Très petit
5290,Superstars V8 Racing,PS3,Racing,Black Bean Games,0.0,0.02,0.0,0.01,0.03,66.0,29.0,49.0,9.0,E,True,True,12.0,Très petit
5291,Dangerous Waters,PC,Simulation,Black Bean Games,0.0,0.01,0.0,0.0,0.01,82.0,24.0,88.0,28.0,E,True,True,15.0,Très petit
5292,High Heat Major League Baseball 2003,PS2,Sports,3DO,0.18,0.14,0.0,0.05,0.37,84.0,23.0,79.0,7.0,E,True,True,19.0,Très petit
5293,High Heat Major League Baseball 2004,PS2,Sports,3DO,0.18,0.14,0.0,0.05,0.36,83.0,17.0,81.0,12.0,E,True,True,18.0,Très petit
5294,Army Men: Air Attack 2,PS,Action,3DO,0.17,0.11,0.0,0.02,0.3,74.0,8.0,53.0,4.0,T,True,True,21.0,Très petit
5295,Army Men: Sarges Heroes 2,PS,Shooter,3DO,0.14,0.09,0.0,0.02,0.24,48.0,8.0,73.0,7.0,T,True,True,21.0,Très petit
5296,Warriors of Might and Magic,PS2,Adventure,3DO,0.09,0.07,0.0,0.02,0.17,49.0,12.0,45.0,6.0,T,True,True,20.0,Très petit
5297,World Destruction League: Thunder Tanks,PS2,Action,3DO,0.08,0.07,0.0,0.02,0.17,65.0,16.0,59.0,7.0,T,True,True,21.0,Très petit
5298,World Destruction League: Thunder Tanks,PS,Action,3DO,0.09,0.06,0.0,0.01,0.17,35.0,4.0,12.0,6.0,T,True,True,21.0,Très petit
5299,Jonny Moseley Mad Trix,PS2,Sports,3DO,0.07,0.05,0.0,0.02,0.14,44.0,14.0,57.0,6.0,T,True,True,20.0,Très petit
5300,Army Men: Green Rogue,PS2,Action,3DO,0.06,0.05,0.0,0.02,0.13,39.0,13.0,38.0,4.0,T,True,True,20.0,Très petit
5301,Portal Runner,PS2,Platform,3DO,0.06,0.05,0.0,0.02,0.13,53.0,18.0,67.0,6.0,E,True,True,20.0,Très petit
5302,High Heat Major League Baseball 2004,X,Sports,3DO,0.06,0.02,0.0,0.0,0.08,83.0,14.0,84.0,8.0,E,True,True,18.0,Très petit
5303,Godai: Elemental Force,PS2,Action,3DO,0.04,0.03,0.0,0.01,0.07,27.0,10.0,38.0,19.0,T,True,True,19.0,Très petit
5304,Dragon Rage,PS2,Shooter,3DO,0.03,0.02,0.0,0.01,0.06,50.0,9.0,64.0,9.0,T,True,True,20.0,Très petit
5305,Shifters,PS2,Adventure,3DO,0.03,0.02,0.0,0.01,0.05,37.0,12.0,59.0,8.0,T,True,True,19.0,Très petit
5306,WarJetz,PS2,Shooter,3DO,0.02,0.02,0.0,0.01,0.04,59.0,9.0,55.0,4.0,T,True,True,20.0,Très petit
5307,Naruto Shippuden: Ninja Destiny 2,DS,Fighting,Takara Tomy,0.19,0.02,0.13,0.02,0.37,55.0,12.0,57.0,11.0,T,True,True,13.0,Mineur ou indépendant
5308,Naruto: Path of the Ninja 2,DS,Role-Playing,Takara Tomy,0.22,0.0,0.0,0.02,0.23,62.0,18.0,75.0,6.0,E10+,True,True,15.0,Mineur ou indépendant
5309,PANGYA: Fantasy Golf,PSP,Sports,Takara Tomy,0.09,0.0,0.04,0.01,0.14,77.0,16.0,72.0,14.0,E10+,True,True,12.0,Mineur ou indépendant
